	cluster	avg_dist	std_dist	sum_dist	condition	duration	onset	run	type	image_path	category_nr	exemplar_nr	things_category_nr	things_image_nr	things_exemplar_nr	category_name
578	50.0	0.6168812467342287	0.14355150017854224	6.7856937140765154	shown	2.98	151.98	9	fmri	images_fmri/boa/boa_01s.jpg	66	1	151.0	2300.0	1.0	boa
579	31.0	0.4622582943440651	0.19690075776637297	5.084841237784716	shown	2.98	156.45	9	fmri	images_fmri/leggings/leggings_01b.jpg	359	1	913.0	13055.0	1.0	leggings
580	5.0	0.5490384863171653	0.17778943234604375	6.0394233494888185	shown	2.98	160.92	9	fmri	images_fmri/cardigan/cardigan_01b.jpg	119	1	274.0	4018.0	1.0	cardigan
581	22.0	0.4854506775156058	0.15709057282348599	5.339957452671664	shown	2.98	165.39	9	fmri	images_fmri/chalkboard/chalkboard_01b.jpg	132	1	304.0	4424.0	1.0	chalkboard
582	16.0	0.5759662304873857	0.11366320384669884	6.335628535361242	shown	2.98	169.85999999999999	9	fmri	images_fmri/bulldozer/bulldozer_01b.jpg	92	1	216.0	3234.0	1.0	bulldozer
583	21.0	0.46057754462795814	0.16010463373871908	5.066352990907539	shown	2.98	174.32999999999998	9	fmri	images_fmri/pill/pill_01b.jpg	467	1	1175.0	16714.0	1.0	pill
584	44.0	0.7260022631627869	0.12080770434070286	7.986024894790656	shown	2.98	178.79999999999998	9	fmri	images_fmri/okra/okra_01b.jpg	430	1	1075.0	15281.0	1.0	okra
585	32.0	0.5852665173420082	0.15991071228613554	6.43793169076209	shown	2.98	183.26999999999998	9	fmri	images_fmri/peanut/peanut_01b.jpg	452	1	1132.0	16114.0	1.0	peanut
586	7.0	0.2147004289059786	0.08015963527731519	2.3617047179657646	shown	2.98	187.73999999999998	9	fmri	images_fmri/brace/brace_01b.jpg	79	1	187.0	2826.0	1.0	brace
587	6.0	0.568179933654498	0.13907939156208182	40.34077528946936	shown	2.98	192.20999999999998	9	fmri	images_fmri/ant/ant_01b.jpg	11	1	25.0	344.0	1.0	ant
588	48.0	0.5272169153195979	0.1395978808374859	5.799386068515577	shown	2.98	196.67999999999998	9	fmri	images_fmri/crayfish/crayfish_01b.jpg	180	1	435.0	6283.0	1.0	crayfish
589	26.0	0.5268286906463997	0.10214900721102746	5.795115597110397	shown	2.98	201.14999999999998	9	fmri	images_fmri/tab/tab_01b.jpg	623	1	1608.0	22711.0	1.0	tab
590	8.0	0.49849818029482923	0.1660759092153715	5.483479983243122	shown	2.98	205.61999999999998	9	fmri	images_fmri/aircraft_carrier/aircraft_carrier_01b.jpg	3	1	10.0	127.0	1.0	aircraft_carrier
591	51.0	0.5467725044643381	0.1181675503396002	6.01449754910772	shown	2.98	210.08999999999997	9	fmri	images_fmri/donut/donut_01b.jpg	211	1	506.0	7310.0	1.0	donut
592	38.0	0.469756415983112	0.1378307690542271	5.167320575814232	shown	2.98	214.56	9	fmri	images_fmri/basket/basket_01b.jpg	36	1	83.0	1230.0	1.0	basket
593	47.0	0.6723410364022127	0.12588172569272596	7.395751400424339	shown	2.98	219.03	9	fmri	images_fmri/broccoli/broccoli_01b.jpg	85	1	202.0	3048.0	1.0	broccoli
594	33.0	0.6628212549973891	0.1401092553879337	7.29103380497128	shown	2.98	223.5	9	fmri	images_fmri/squirrel/squirrel_01b.jpg	595	1	1530.0	21619.0	1.0	squirrel
595	4.0	0.5758814828376426	0.1294933594927729	40.887585281472624	shown	2.98	227.97	9	fmri	images_fmri/couch/couch_01b.jpg	174	1	423.0	6077.0	1.0	couch
596	37.0	0.5733694621382113	0.11052199242865832	6.3070640835203235	shown	2.98	232.44	9	fmri	images_fmri/refrigerator/refrigerator_01b.jpg	518	1	1301.0	18517.0	1.0	refrigerator
597	2.0	0.5971310352321918	0.16345679571322705	6.56844138755411	shown	2.98	236.91	9	fmri	images_fmri/shrimp/shrimp_01b.jpg	563	1	1439.0	20401.0	1.0	shrimp
598	49.0	0.5826990982358949	0.14988103662905927	6.409690080594844	shown	2.98	241.38	9	fmri	images_fmri/bassinet/bassinet_01b.jpg	37	1	86.0	1267.0	1.0	bassinet
599	3.0	0.6871753062486048	0.10242007278228994	7.5589283687346525	shown	2.98	245.85	9	fmri	images_fmri/meatball/meatball_01b.jpg	395	1	990.0	14096.0	1.0	meatball
600	19.0	0.5420953823270639	0.18887470289056352	5.963049205597703	shown	2.98	250.32	9	fmri	images_fmri/curtain/curtain_01b.jpg	194	1	466.0	6755.0	1.0	curtain
601	36.0	0.5367744626649309	0.11798451407159877	5.90451908931424	shown	2.98	254.79	9	fmri	images_fmri/horseshoe/horseshoe_01b.jpg	320	1	800.0	11438.0	1.0	horseshoe
602	1.0	0.44660411921964216	0.12547957730616027	31.708892464594594	neg	4.0	0.0	9	fmri	images_fmri/silverware/silverware_01b.jpg	565	1	1446.0	20503.0	1.0	silverware
603	2.0	0.6237828543581344	0.12332715570624951	44.28858265942754	pos	4.0	5.0	9	fmri	images_fmri/tadpole/tadpole_01b.jpg	627	1	1615.0	22801.0	1.0	tadpole
604	0.0	0.5049493118202912	0.19720257732690513	35.34645182742039	neg	4.0	10.0	9	fmri	images_fmri/chip/chip_01b.jpg	144	1	334.0	4824.0	1.0	chip
605	4.0	0.5758814828376426	0.1294933594927729	40.887585281472624	pos	4.0	15.0	9	fmri	images_fmri/couch/couch_01b.jpg	174	1	423.0	6077.0	1.0	couch
606	7.0	0.6860828072385712	0.09588129385811706	48.71187931393855	pos	4.0	20.0	9	fmri	images_fmri/marshmallow/marshmallow_01b.jpg	388	1	978.0	13934.0	1.0	marshmallow
607	5.0	0.5605416085351339	0.14142863205329329	39.79845420599451	neg	4.0	25.0	9	fmri	images_fmri/nose/nose_01b.jpg	425	1	1064.0	15133.0	1.0	nose
608	9.0	0.6351449187249016	0.15977335919467697	45.095289229468015	pos	4.0	30.0	9	fmri	images_fmri/lime/lime_01b.jpg	367	1	931.0	13291.0	1.0	lime
609	6.0	0.568179933654498	0.13907939156208182	40.34077528946936	pos	4.0	35.0	9	fmri	images_fmri/ant/ant_01b.jpg	11	1	25.0	344.0	1.0	ant
610	3.0	0.5878390442771181	0.16265642795532825	41.73657214367538	neg	4.0	40.0	9	fmri	images_fmri/blimp/blimp_01b.jpg	62	1	140.0	2129.0	1.0	blimp
611	8.0	0.4728314749884115	0.16645075926343308	33.57103472417722	neg	4.0	45.0	9	fmri	images_fmri/punch1/punch1_01s.jpg	502	1	1255.0	17874.0	1.0	punch1
612	37.0	0.5101799278055071	0.09358862810898597	5.611979205860578	shown	2.98	0.0	10	eeg	images_fmri/lantern/lantern_01b.jpg	354	1	896.0	12823.0	1.0	lantern
613	25.0	0.6229623171520505	0.14777243837468873	6.852585488672555	shown	2.98	4.47	10	eeg	images_fmri/cow/cow_01b.jpg	176	1	427.0	6150.0	1.0	cow
614	13.0	0.4645670651186499	0.12814317032036962	5.110237716305149	shown	2.98	8.94	10	eeg	images_fmri/valve/valve_01b.jpg	681	1	1752.0	24685.0	1.0	valve
615	2.0	0.6237828543581344	0.12332715570624951	44.28858265942754	shown	2.98	13.41	10	eeg	images_fmri/butterfly/butterfly_01b.jpg	100	1	230.0	3420.0	1.0	butterfly
616	43.0	0.49043602914900697	0.16542674244818809	5.3947963206390765	shown	2.98	17.88	10	eeg	images_fmri/hedge/hedge_01b.jpg	310	1	774.0	11071.0	1.0	hedge
617	36.0	0.5109509131075153	0.14273464491581597	5.620460044182668	shown	2.98	22.349999999999998	10	eeg	images_fmri/ribbon/ribbon_01b.jpg	523	1	1309.0	18631.0	1.0	ribbon
618	21.0	0.571994591125658	0.10900849521408926	6.2919405023822375	shown	2.98	26.82	10	eeg	images_fmri/cufflink/cufflink_01b.jpg	191	1	459.0	6638.0	1.0	cufflink
619	2.0	0.6314004387412452	0.165917221203732	6.9454048261536965	shown	2.98	31.29	10	eeg	images_fmri/egg_roll/egg_roll_01b.jpg	227	1	548.0	7950.0	1.0	egg_roll
620	19.0	0.6553701847656929	0.10593382285166797	7.209072032422621	shown	2.98	35.76	10	eeg	images_fmri/chocolate/chocolate_01b.jpg	146	1	339.0	4892.0	1.0	chocolate
621	40.0	0.39929640939348926	0.1199466412491096	4.392260503328382	shown	2.98	40.23	10	eeg	images_fmri/coffin/coffin_01b.jpg	159	1	384.0	5526.0	1.0	coffin
622	50.0	0.5289478905595681	0.17228084300038388	5.81842679615525	shown	2.98	44.699999999999996	10	eeg	images_fmri/anvil/anvil_01b.jpg	15	1	29.0	392.0	1.0	anvil
623	6.0	0.568179933654498	0.13907939156208182	40.34077528946936	shown	2.98	49.169999999999995	10	eeg	images_fmri/pot/pot_01b.jpg	491	1	1231.0	17502.0	1.0	pot
624	5.0	0.6284414210521494	0.1846309612251892	6.912855631573644	shown	2.98	53.64	10	eeg	images_fmri/eyepiece/eyepiece_01s.jpg	236	1	569.0	8232.0	1.0	eyepiece
625	33.0	0.343328875132281	0.08457378228685214	3.776617626455091	shown	2.98	58.11	10	eeg	images_fmri/sundial/sundial_01b.jpg	614	1	1584.0	22361.0	1.0	sundial
626	39.0	0.5216018890117923	0.13090281760002684	5.737620779129715	shown	2.98	62.58	10	eeg	images_fmri/clipboard/clipboard_01b.jpg	151	1	356.0	5148.0	1.0	clipboard
627	46.0	0.5498680924439191	0.11860347100525706	6.04854901688311	shown	2.98	67.05	10	eeg	images_fmri/mascara/mascara_01b.jpg	389	1	979.0	13947.0	1.0	mascara
628	55.0	0.6050824951551897	0.2027625753574691	6.655907446707087	shown	2.98	71.52	10	eeg	images_fmri/forklift/forklift_01b.jpg	260	1	636.0	9167.0	1.0	forklift
629	20.0	0.6152866422427461	0.12382882589547431	6.768153064670207	shown	2.98	75.99	10	eeg	images_fmri/blueberry/blueberry_01b.jpg	65	1	150.0	2288.0	1.0	blueberry
630	34.0	0.600302543379465	0.16535678511449764	6.603327977174115	shown	2.98	80.46	10	eeg	images_fmri/cane/cane_01s.jpg	114	1	259.0	3806.0	1.0	cane
631	6.0	0.4701333960206998	0.17193934669211236	5.171467356227698	shown	2.98	84.92999999999999	10	eeg	images_fmri/camcorder/camcorder_01b.jpg	106	1	245.0	3627.0	1.0	camcorder
632	22.0	0.532446634282655	0.10123508154429893	5.856912977109205	shown	2.98	89.39999999999999	10	eeg	images_fmri/hammock/hammock_01b.jpg	301	1	743.0	10643.0	1.0	hammock
633	32.0	0.5845472249525635	0.18212298191017648	6.430019474478199	shown	2.98	93.86999999999999	10	eeg	images_fmri/mosquito/mosquito_01b.jpg	408	1	1021.0	14541.0	1.0	mosquito
634	4.0	0.5301264230292724	0.11026807611737256	5.831390653321996	shown	2.98	98.33999999999999	10	eeg	images_fmri/strainer/strainer_01b.jpg	607	1	1567.0	22121.0	1.0	strainer
635	7.0	0.6860828072385712	0.09588129385811706	48.71187931393855	shown	2.98	102.80999999999999	10	eeg	images_fmri/crouton/crouton_01b.jpg	185	1	446.0	6450.0	1.0	crouton
636	18.0	0.6337165511648712	0.16101947279611364	6.970882062813583	shown	2.98	107.28	10	eeg	images_fmri/tiramisu/tiramisu_01b.jpg	645	1	1664.0	23480.0	1.0	tiramisu
637	17.0	0.6315788195779799	0.1612543744120916	6.947367015357779	shown	2.98	111.75	10	eeg	images_fmri/cheetah/cheetah_01b.jpg	135	1	316.0	4591.0	1.0	cheetah
638	1.0	0.2155402209911415	0.07300680446287353	2.3709424309025566	shown	2.98	116.22	10	eeg	images_fmri/map/map_01s.jpg	386	1	971.0	13839.0	1.0	map
639	44.0	0.5440978104823287	0.12996790621720805	5.985075915305616	shown	2.98	120.69	10	eeg	images_fmri/roll/roll_01b.jpg	530	1	1324.0	18834.0	1.0	roll
640	38.0	0.5531446104090371	0.11188531880482079	6.084590714499408	shown	2.98	125.16	10	eeg	images_fmri/backpack/backpack_01b.jpg	24	1	50.0	709.0	1.0	backpack
641	11.0	0.42788092050846155	0.09584861400382941	4.706690125593077	shown	2.98	129.63	10	eeg	images_fmri/hairpin/hairpin_01b.jpg	298	1	738.0	10580.0	1.0	hairpin
642	23.0	0.6046442556630656	0.1128981939151925	6.6510868122937215	shown	2.98	134.1	10	eeg	images_fmri/shell2/shell2_01b.jpg	554	1	1419.0	20127.0	1.0	shell2
643	0.0	0.4220152381918236	0.14341263935224044	4.220152381918236	shown	2.98	138.57	10	eeg	images_fmri/graffiti/graffiti_01b.jpg	279	1	698.0	9989.0	1.0	graffiti
644	14.0	0.4422370725067411	0.11762664039710571	4.864607797574152	shown	2.98	143.04	10	eeg	images_fmri/missile/missile_01b.jpg	402	1	1007.0	14344.0	1.0	missile
645	35.0	0.5894790138721849	0.14487453034390893	6.484269152594035	shown	2.98	147.51	10	eeg	images_fmri/boot/boot_01b.jpg	72	1	170.0	2580.0	1.0	boot
646	7.0	0.5582280376922647	0.18700176643442634	6.140508414614912	shown	2.98	151.98	10	eeg	images_fmri/pepper1/pepper1_01b.jpg	459	1	1151.0	16370.0	1.0	pepper1
647	31.0	0.6122873820866814	0.1286358434662633	6.7351612029534955	shown	2.98	156.45	10	eeg	images_fmri/blazer/blazer_01b.jpg	60	1	138.0	2100.0	1.0	blazer
648	53.0	0.5146148443699686	0.1365652310715121	5.660763288069655	shown	2.98	160.92	10	eeg	images_fmri/treadmill/treadmill_01b.jpg	665	1	1707.0	24072.0	1.0	treadmill
649	24.0	0.5481139691075829	0.10504733991789524	6.029253660183412	shown	2.98	165.39	10	eeg	images_fmri/thumbtack/thumbtack_01b.jpg	641	1	1655.0	23363.0	1.0	thumbtack
650	41.0	0.5118400192913876	0.1432190513890789	5.630240212205264	shown	2.98	169.85999999999999	10	eeg	images_fmri/tweezers/tweezers_01b.jpg	674	1	1740.0	24522.0	1.0	tweezers
651	49.0	0.5867866238391803	0.1738465068126953	6.454652862230984	shown	2.98	174.32999999999998	10	eeg	images_fmri/bullet/bullet_01s.jpg	93	1	217.0	3256.0	1.0	bullet
652	47.0	0.5408913240240666	0.21275368380815943	5.949804564264733	shown	2.98	178.79999999999998	10	eeg	images_fmri/anklet/anklet_01b.jpg	10	1	24.0	332.0	1.0	anklet
653	54.0	0.5598049059759154	0.12426724717428735	6.157853965735069	shown	2.98	183.26999999999998	10	eeg	images_fmri/joystick/joystick_01b.jpg	337	1	853.0	12200.0	1.0	joystick
654	0.0	0.5049493118202912	0.19720257732690513	35.34645182742039	shown	2.98	187.73999999999998	10	eeg	images_fmri/cassette/cassette_01b.jpg	123	1	284.0	4150.0	1.0	cassette
655	52.0	0.430319700740592	0.13548441159870808	4.733516708146512	shown	2.98	192.20999999999998	10	eeg	images_fmri/shower/shower_01b.jpg	560	1	1434.0	20327.0	1.0	shower
656	27.0	0.6162346912674278	0.12358230242662968	6.778581603941706	shown	2.98	196.67999999999998	10	eeg	images_fmri/manatee/manatee_01b.jpg	382	1	965.0	13750.0	1.0	manatee
657	16.0	0.6997390845730839	0.20889014137466358	7.697129930303922	shown	2.98	201.14999999999998	10	eeg	images_fmri/cucumber/cucumber_01b.jpg	190	1	458.0	6622.0	1.0	cucumber
658	3.0	0.5146377152389324	0.19805541311431943	5.661014867628257	shown	2.98	205.61999999999998	10	eeg	images_fmri/manhole/manhole_01b.jpg	385	1	968.0	13793.0	1.0	manhole
659	26.0	0.5938160557756631	0.06734867973049732	6.531976613532294	shown	2.98	210.08999999999997	10	eeg	images_fmri/turtle/turtle_01b.jpg	672	1	1737.0	24474.0	1.0	turtle
660	10.0	0.5969097325887112	0.07622811606368057	6.566007058475822	shown	2.98	214.56	10	eeg	images_fmri/mistletoe/mistletoe_01b.jpg	403	1	1008.0	14361.0	1.0	mistletoe
661	12.0	0.5379479356595698	0.17532034127516055	5.917427292255267	shown	2.98	219.03	10	eeg	images_fmri/stopwatch/stopwatch_01b.jpg	605	1	1563.0	22070.0	1.0	stopwatch
662	45.0	0.6508497418756543	0.16568844861636353	7.159347160632197	shown	2.98	223.5	10	eeg	images_fmri/horse/horse_01b.jpg	319	1	799.0	11421.0	1.0	horse
663	4.0	0.5758814828376426	0.1294933594927729	40.887585281472624	shown	2.98	227.97	10	eeg	images_fmri/sombrero/sombrero_01b.jpg	582	1	1496.0	21166.0	1.0	sombrero
664	28.0	0.7671988478363653	0.13042371757506382	8.439187326200019	shown	2.98	232.44	10	eeg	images_fmri/tomato/tomato_01b.jpg	650	1	1673.0	23614.0	1.0	tomato
665	51.0	0.5584167778776677	0.16263471347317165	6.142584556654345	shown	2.98	236.91	10	eeg	images_fmri/solar_panel/solar_panel_01b.jpg	581	1	1494.0	21139.0	1.0	solar_panel
666	8.0	0.6994007933006334	0.11896839332889873	7.693408726306967	shown	2.98	241.38	10	eeg	images_fmri/squirrel/squirrel_01b.jpg	595	1	1530.0	21619.0	1.0	squirrel
667	30.0	0.5644823313829128	0.09013446379481814	6.209305645212041	shown	2.98	245.85	10	eeg	images_fmri/dishwasher/dishwasher_01b.jpg	204	1	492.0	7113.0	1.0	dishwasher
668	9.0	0.6845167397491605	0.1541380958572889	7.529684137240765	shown	2.98	250.32	10	eeg	images_fmri/omelet/omelet_01b.jpg	431	1	1077.0	15308.0	1.0	omelet
669	42.0	0.6592674989887303	0.1197349205651954	7.2519424888760335	shown	2.98	254.79	10	eeg	images_fmri/beet/beet_01b.jpg	47	1	115.0	1751.0	1.0	beet
670	6.0	0.568179933654498	0.13907939156208182	40.34077528946936	pos	4.0	0.0	10	eeg	images_fmri/pot/pot_01b.jpg	491	1	1231.0	17502.0	1.0	pot
671	7.0	0.6860828072385712	0.09588129385811706	48.71187931393855	pos	4.0	5.0	10	eeg	images_fmri/crouton/crouton_01b.jpg	185	1	446.0	6450.0	1.0	crouton
672	5.0	0.5605416085351339	0.14142863205329329	39.79845420599451	neg	4.0	10.0	10	eeg	images_fmri/tarp/tarp_01b.jpg	631	1	1629.0	22998.0	1.0	tarp
673	1.0	0.44660411921964216	0.12547957730616027	31.708892464594594	neg	4.0	15.0	10	eeg	images_fmri/credit_card/credit_card_01b.jpg	182	1	439.0	6339.0	1.0	credit_card
674	4.0	0.5758814828376426	0.1294933594927729	40.887585281472624	pos	4.0	20.0	10	eeg	images_fmri/sombrero/sombrero_01b.jpg	582	1	1496.0	21166.0	1.0	sombrero
675	8.0	0.4728314749884115	0.16645075926343308	33.57103472417722	neg	4.0	25.0	10	eeg	images_fmri/basket/basket_01b.jpg	36	1	83.0	1230.0	1.0	basket
676	2.0	0.6237828543581344	0.12332715570624951	44.28858265942754	pos	4.0	30.0	10	eeg	images_fmri/butterfly/butterfly_01b.jpg	100	1	230.0	3420.0	1.0	butterfly
677	3.0	0.5878390442771181	0.16265642795532825	41.73657214367538	neg	4.0	35.0	10	eeg	images_fmri/taillight/taillight_01b.jpg	629	1	1618.0	22839.0	1.0	taillight
678	9.0	0.6351449187249016	0.15977335919467697	45.095289229468015	neg	4.0	40.0	10	eeg	images_fmri/papaya/papaya_01b.jpg	444	1	1112.0	15817.0	1.0	papaya
679	0.0	0.5049493118202912	0.19720257732690513	35.34645182742039	pos	4.0	45.0	10	eeg	images_fmri/cassette/cassette_01b.jpg	123	1	284.0	4150.0	1.0	cassette
680	47.0	0.564776087003055	0.08457717573132498	6.212536957033605	shown	2.98	0.0	11	eeg	images_fmri/toothpick/toothpick_01b.jpg	654	1	1682.0	23732.0	1.0	toothpick
681	38.0	0.4119327679865645	0.10717325269512763	4.531260447852209	shown	2.98	4.47	11	eeg	images_fmri/koala/koala_01b.jpg	349	1	885.0	12666.0	1.0	koala
682	5.0	0.5514384177597664	0.15297593703086468	6.065822595357431	shown	2.98	8.94	11	eeg	images_fmri/cashew/cashew_01b.jpg	122	1	282.0	4123.0	1.0	cashew
683	30.0	0.5771953157385205	0.11657793807402608	6.349148473123725	shown	2.98	13.41	11	eeg	images_fmri/banana_split/banana_split_01b.jpg	31	1	66.0	978.0	1.0	banana_split
684	26.0	0.6153348049568417	0.06798137702329418	6.768682854525259	shown	2.98	17.88	11	eeg	images_fmri/giraffe/giraffe_01b.jpg	271	1	676.0	9671.0	1.0	giraffe
685	3.0	0.5878390442771181	0.16265642795532825	41.73657214367538	shown	2.98	22.349999999999998	11	eeg	images_fmri/bulldozer/bulldozer_01b.jpg	92	1	216.0	3234.0	1.0	bulldozer
686	42.0	0.5317017981380133	0.08665437503056639	5.848719779518146	shown	2.98	26.82	11	eeg	images_fmri/wheelbarrow/wheelbarrow_01b.jpg	703	1	1808.0	25464.0	1.0	wheelbarrow
687	32.0	0.7142871586606216	0.11429703212182145	7.857158745266838	shown	2.98	31.29	11	eeg	images_fmri/grapefruit/grapefruit_01b.jpg	284	1	704.0	10088.0	1.0	grapefruit
688	2.0	0.5815228059532725	0.17903716837068645	6.396750865485998	shown	2.98	35.76	11	eeg	images_fmri/extinguisher/extinguisher_01b.jpg	234	1	564.0	8159.0	1.0	extinguisher
689	54.0	0.5226643753005479	0.13668803661763182	5.749308128306026	shown	2.98	40.23	11	eeg	images_fmri/dish/dish_01b.jpg	202	1	490.0	7080.0	1.0	dish
690	48.0	0.6161949361791249	0.11086597193633921	6.778144297970374	shown	2.98	44.699999999999996	11	eeg	images_fmri/rhubarb/rhubarb_01b.jpg	522	1	1308.0	18618.0	1.0	rhubarb
691	40.0	0.5588191956523954	0.14028845895950395	6.147011152176349	shown	2.98	49.169999999999995	11	eeg	images_fmri/sickle/sickle_01b.jpg	564	1	1442.0	20444.0	1.0	sickle
692	9.0	0.7293293746954471	0.20040325987138574	8.022623121649918	shown	2.98	53.64	11	eeg	images_fmri/broccoli/broccoli_01b.jpg	85	1	202.0	3048.0	1.0	broccoli
693	49.0	0.652705643246524	0.1226818460837362	7.179762075711764	shown	2.98	58.11	11	eeg	images_fmri/artichoke/artichoke_01b.jpg	18	1	40.0	553.0	1.0	artichoke
694	45.0	0.7199623775780413	0.1312505282646615	7.919586153358454	shown	2.98	62.58	11	eeg	images_fmri/cupcake/cupcake_01b.jpg	193	1	462.0	6688.0	1.0	cupcake
695	46.0	0.5580010232957338	0.12279345197193785	6.138011256253072	shown	2.98	67.05	11	eeg	images_fmri/icicle/icicle_01b.jpg	327	1	825.0	11790.0	1.0	icicle
696	13.0	0.4051190195557353	0.12913823372417488	4.456309215113088	shown	2.98	71.52	11	eeg	images_fmri/envelope/envelope_01b.jpg	233	1	559.0	8095.0	1.0	envelope
697	14.0	0.5168020295964267	0.17863097118884758	5.684822325560694	shown	2.98	75.99	11	eeg	images_fmri/honeycomb/honeycomb_01b.jpg	317	1	790.0	11295.0	1.0	honeycomb
698	11.0	0.6210023146479412	0.1777962035352425	6.8310254611273535	shown	2.98	80.46	11	eeg	images_fmri/viewfinder/viewfinder_01s.jpg	685	1	1764.0	24860.0	1.0	viewfinder
699	4.0	0.5758814828376426	0.1294933594927729	40.887585281472624	shown	2.98	84.92999999999999	11	eeg	images_fmri/sock/sock_01b.jpg	579	1	1490.0	21088.0	1.0	sock
700	4.0	0.49905815609113235	0.1601990541572788	5.489639717002456	shown	2.98	89.39999999999999	11	eeg	images_fmri/space_shuttle/space_shuttle_01b.jpg	585	1	1502.0	21246.0	1.0	space_shuttle
701	19.0	0.5235023013511335	0.13409424951356086	5.758525314862468	shown	2.98	93.86999999999999	11	eeg	images_fmri/bunkbed/bunkbed_01b.jpg	96	1	223.0	3329.0	1.0	bunkbed
702	29.0	0.5687348874433517	0.17643223097619667	6.256083761876868	shown	2.98	98.33999999999999	11	eeg	images_fmri/gargoyle/gargoyle_01b.jpg	265	1	658.0	9446.0	1.0	gargoyle
703	22.0	0.4138071515491139	0.13790441527586664	4.551878667040253	shown	2.98	102.80999999999999	11	eeg	images_fmri/face/face_01b.jpg	237	1	570.0	8244.0	1.0	face
704	0.0	0.5049493118202912	0.19720257732690513	35.34645182742039	shown	2.98	107.28	11	eeg	images_fmri/copier/copier_01s.jpg	169	1	406.0	5831.0	1.0	copier
705	44.0	0.5522960484338703	0.15505487476056226	6.075256532772572	shown	2.98	111.75	11	eeg	images_fmri/ashtray/ashtray_01s.jpg	19	1	42.0	578.0	1.0	ashtray
706	8.0	0.4637967767819058	0.1499033344323799	5.101764544600964	shown	2.98	116.22	11	eeg	images_fmri/robot/robot_01b.jpg	528	1	1319.0	18764.0	1.0	robot
707	36.0	0.6836493621434664	0.05844953105489075	7.520142983578131	shown	2.98	120.69	11	eeg	images_fmri/beetle/beetle_01b.jpg	48	1	116.0	1766.0	1.0	beetle
708	41.0	0.5895349761599734	0.15881835907744482	6.484884737759708	shown	2.98	125.16	11	eeg	images_fmri/hip/hip_01b.jpg	315	1	781.0	11172.0	1.0	hip
709	1.0	0.43761991871625844	0.1667369346703062	4.813819105878843	shown	2.98	129.63	11	eeg	images_fmri/railing/railing_01b.jpg	511	1	1278.0	18197.0	1.0	railing
710	34.0	0.5770666224439512	0.13215994262134895	6.3477328468834635	shown	2.98	134.1	11	eeg	images_fmri/steak/steak_01b.jpg	601	1	1545.0	21824.0	1.0	steak
711	28.0	0.6006575033640036	0.12066838971991829	6.607232537004039	shown	2.98	138.57	11	eeg	images_fmri/cup/cup_01s.jpg	192	1	461.0	6673.0	1.0	cup
712	0.0	0.22219089948976656	0.07335944026555094	2.2219089948976656	shown	2.98	143.04	11	eeg	images_fmri/jersey/jersey_01b.jpg	336	1	847.0	12106.0	1.0	jersey
713	20.0	0.5226320366626322	0.1764235817222599	5.748952403288955	shown	2.98	147.51	11	eeg	images_fmri/eyepiece/eyepiece_01s.jpg	236	1	569.0	8232.0	1.0	eyepiece
714	39.0	0.5825981808223685	0.19075405304670384	6.4085799890460535	shown	2.98	151.98	11	eeg	images_fmri/milkshake/milkshake_01b.jpg	400	1	1003.0	14281.0	1.0	milkshake
715	21.0	0.43386632095293237	0.1145876368752101	4.772529530482256	shown	2.98	156.45	11	eeg	images_fmri/jukebox/jukebox_01n.jpg	338	1	858.0	12266.0	1.0	jukebox
716	10.0	0.47831328161850595	0.17621473839889484	5.2614460978035655	shown	2.98	160.92	11	eeg	images_fmri/canoe/canoe_01b.jpg	116	1	263.0	3861.0	1.0	canoe
717	16.0	0.5711130452944017	0.15898589223395462	6.282243498238418	shown	2.98	165.39	11	eeg	images_fmri/sweatsuit/sweatsuit_01s.jpg	618	1	1594.0	22519.0	1.0	sweatsuit
718	33.0	0.6452308303581381	0.18301262345620922	7.097539133939519	shown	2.98	169.85999999999999	11	eeg	images_fmri/deer/deer_01b.jpg	197	1	477.0	6897.0	1.0	deer
719	52.0	0.5768163646731971	0.10697068246421751	6.344980011405168	shown	2.98	174.32999999999998	11	eeg	images_fmri/wig/wig_01s.jpg	707	1	1817.0	25580.0	1.0	wig
720	37.0	0.6677604404082301	0.14025956743793244	7.345364844490532	shown	2.98	178.79999999999998	11	eeg	images_fmri/grape/grape_01b.jpg	283	1	703.0	10068.0	1.0	grape
721	50.0	0.49280488184905347	0.11301366977214532	5.420853700339588	shown	2.98	183.26999999999998	11	eeg	images_fmri/mitten/mitten_01b.jpg	404	1	1009.0	14378.0	1.0	mitten
722	7.0	0.49686275372472083	0.2058639336892529	5.465490290971929	shown	2.98	187.73999999999998	11	eeg	images_fmri/piano/piano_01b.jpg	462	1	1166.0	16586.0	1.0	piano
723	6.0	0.568179933654498	0.13907939156208182	40.34077528946936	shown	2.98	192.20999999999998	11	eeg	images_fmri/tablecloth/tablecloth_01b.jpg	625	1	1610.0	22737.0	1.0	tablecloth
724	17.0	0.42693265187601404	0.1645949908406821	4.6962591706361545	shown	2.98	196.67999999999998	11	eeg	images_fmri/antenna/antenna_01b.jpg	14	1	28.0	380.0	1.0	antenna
725	31.0	0.4950971122075686	0.13264905596749174	5.4460682342832545	shown	2.98	201.14999999999998	11	eeg	images_fmri/birdcage/birdcage_01b.jpg	55	1	131.0	2009.0	1.0	birdcage
